epoch,accuracy,learning_rate,loss,top5,val_accuracy,val_loss,val_top5
0,0.6251428723335266,4.999999873689376e-06,1.323319911956787,0.8942857384681702,0.6293333172798157,1.277697205543518,0.890666663646698
1,0.6377142667770386,4.999999873689376e-06,1.2711740732192993,0.8902857303619385,0.6293333172798157,1.2991173267364502,0.8853333592414856
2,0.645714282989502,4.999999873689376e-06,1.2494562864303589,0.8914285898208618,0.6293333172798157,1.302235722541809,0.8880000114440918
3,0.6354285478591919,2.499999936844688e-06,1.2710371017456055,0.8954285979270935,0.6320000290870667,1.2998793125152588,0.8880000114440918
4,0.631428599357605,2.499999936844688e-06,1.2290832996368408,0.8999999761581421,0.6426666378974915,1.2918084859848022,0.8880000114440918
5,0.6382856965065002,1.249999968422344e-06,1.2416434288024902,0.8931428790092468,0.637333333492279,1.2879772186279297,0.890666663646698
6,0.6588571667671204,1.249999968422344e-06,1.2063575983047485,0.8994285464286804,0.6293333172798157,1.2853533029556274,0.890666663646698
7,0.62971431016922,9.999999974752427e-07,1.2670528888702393,0.8897143006324768,0.6346666812896729,1.2841408252716064,0.890666663646698
