epoch,accuracy,learning_rate,loss,top5,val_accuracy,val_loss,val_top5
0,0.6880000233650208,9.999999747378752e-06,1.1082744598388672,0.8977142572402954,0.6293333172798157,1.8604506254196167,0.8613333106040955
1,0.6925714015960693,9.999999747378752e-06,1.0711318254470825,0.9079999923706055,0.6240000128746033,1.7732629776000977,0.874666690826416
2,0.7005714178085327,9.999999747378752e-06,0.9823617339134216,0.9114285707473755,0.6293333172798157,1.6269713640213013,0.8933333158493042
3,0.7371428608894348,9.999999747378752e-06,0.9044667482376099,0.9274285435676575,0.6613333225250244,1.6612968444824219,0.8933333158493042
4,0.7354285717010498,9.999999747378752e-06,0.9431959390640259,0.9337142705917358,0.6320000290870667,1.703980803489685,0.8880000114440918
5,0.7554285526275635,4.999999873689376e-06,0.8100802302360535,0.9348571300506592,0.6426666378974915,1.7397674322128296,0.9066666960716248
6,0.7702857255935669,4.999999873689376e-06,0.7721333503723145,0.9457142949104309,0.6586666703224182,1.683093547821045,0.9013333320617676
